Date,TCS.NS,RELIANCE.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS
2002-10-17 00:00:00+05:30,28.291757583618164,13.450769424438477,16.683422088623047,41.152984619140625,17.92819595336914
2002-10-18 00:00:00+05:30,28.88718605041504,13.409363746643066,16.386770248413086,41.22769546508789,16.99047088623047
2002-10-21 00:00:00+05:30,29.333736419677734,13.36795711517334,16.49540138244629,41.161598205566406,17.180641174316406
2002-10-22 00:00:00+05:30,28.273151397705078,13.24650764465332,16.416017532348633,40.96647262573242,16.662599563598633
2002-10-23 00:00:00+05:30,28.142906188964844,13.488728523254395,16.311561584472656,40.83424377441406,17.049489974975586
2002-10-24 00:00:00+05:30,27.649824142456055,13.142863273620605,16.21129035949707,40.669776916503906,16.203575134277344
2002-10-25 00:00:00+05:30,27.08230972290039,12.751266479492188,16.077585220336914,40.36123275756836,16.59046745300293
2002-10-28 00:00:00+05:30,26.68225860595703,12.565471649169922,16.18621826171875,40.285972595214844,17.252771377563477
2002-10-29 00:00:00+05:30,26.91484832763672,13.180022239685059,16.28232192993164,40.78801345825195,17.705242156982422
2002-10-30 00:00:00+05:30,27.370716094970703,13.400117874145508,15.797647476196289,40.85165023803711,17.364248275756836
2002-10-31 00:00:00+05:30,27.798677444458008,15.1780366897583,15.868675231933594,40.953041076660156,17.692127227783203
2002-11-01 00:00:00+05:30,27.510269165039062,14.7349853515625,15.864502906799316,41.725311279296875,17.23965835571289
2002-11-04 00:00:00+05:30,27.71495246887207,15.049405097961426,16.060876846313477,42.34496307373047,17.246217727661133
2002-11-05 00:00:00+05:30,27.41722869873047,14.932218551635742,16.273958206176758,43.66949462890625,17.069164276123047
2002-11-06 00:00:00+05:30,27.41722869873047,14.932218551635742,16.273958206176758,43.66949462890625,17.069164276123047
2002-11-07 00:00:00+05:30,28.26384162902832,14.843607902526855,16.2864990234375,43.67000961303711,16.328163146972656
2002-11-08 00:00:00+05:30,27.770771026611328,14.74927806854248,16.303203582763672,43.114009857177734,15.862585067749023
2002-11-11 00:00:00+05:30,27.35210418701172,14.63493824005127,16.370058059692383,42.53263473510742,15.869141578674316
2002-11-12 00:00:00+05:30,27.491655349731445,14.909345626831055,16.55807876586914,42.49435806274414,15.35765266418457
2002-11-13 00:00:00+05:30,27.25908088684082,15.026542663574219,16.190399169921875,42.7979736328125,14.498626708984375
2002-11-14 00:00:00+05:30,27.63121795654297,15.14373779296875,16.106830596923828,44.43905258178711,15.534708023071289
2002-11-15 00:00:00+05:30,28.226638793945312,15.332386016845703,16.106830596923828,46.513179779052734,15.744551658630371
2002-11-18 00:00:00+05:30,28.515033721923828,15.54104995727539,16.190399169921875,45.896759033203125,16.105213165283203
2002-11-19 00:00:00+05:30,28.515033721923828,15.54104995727539,16.190399169921875,45.896759033203125,16.105213165283203
2002-11-20 00:00:00+05:30,29.454687118530273,15.63252067565918,16.253068923950195,47.5470085144043,15.790450096130371
2002-11-21 00:00:00+05:30,32.00381851196289,15.70398235321045,16.169506072998047,48.82622146606445,15.82979679107666
2002-11-22 00:00:00+05:30,31.510761260986328,16.31281852722168,16.336631774902344,49.940948486328125,16.9642391204834
2002-11-25 00:00:00+05:30,31.45492172241211,16.381420135498047,16.332456588745117,49.201576232910156,18.059343338012695
2002-11-26 00:00:00+05:30,31.26885986328125,16.715845108032227,16.357524871826172,48.55495834350586,17.901962280273438
2002-11-27 00:00:00+05:30,30.60831642150879,16.424297332763672,16.357524871826172,48.014041900634766,17.685569763183594
2002-11-28 00:00:00+05:30,31.85498046875,16.624380111694336,16.328277587890625,49.31428146362305,17.482282638549805
2002-11-29 00:00:00+05:30,31.85498046875,16.458595275878906,16.299028396606445,49.164913177490234,17.46261215209961
2002-12-02 00:00:00+05:30,35.26934051513672,16.838762283325195,16.2864990234375,50.11405563354492,17.547861099243164
2002-12-03 00:00:00+05:30,37.28818893432617,16.65582275390625,16.303203582763672,49.177852630615234,17.193758010864258
2002-12-04 00:00:00+05:30,36.04152297973633,16.7215633392334,16.36170196533203,47.599857330322266,17.29867935180664
2002-12-05 00:00:00+05:30,36.953250885009766,16.830181121826172,16.533010482788086,47.871665954589844,17.692127227783203
2002-12-06 00:00:00+05:30,37.920814514160156,16.93023109436035,16.570608139038086,48.84724807739258,17.665897369384766
2002-12-09 00:00:00+05:30,36.09733963012695,16.74729347229004,16.403480529785156,49.37036895751953,17.829833984375
2002-12-10 00:00:00+05:30,36.92534255981445,16.770158767700195,15.877032279968262,48.66659927368164,17.534748077392578
2002-12-11 00:00:00+05:30,38.66510009765625,16.730138778686523,15.7099027633667,50.480247497558594,17.980653762817383
2002-12-12 00:00:00+05:30,38.98142623901367,16.798744201660156,16.215469360351562,52.077083587646484,18.590503692626953
2002-12-13 00:00:00+05:30,39.13956832885742,16.97595977783203,16.95081901550293,50.39234161376953,19.606916427612305
2002-12-16 00:00:00+05:30,37.45564270019531,16.904508590698242,17.506521224975586,49.346099853515625,19.311824798583984
2002-12-17 00:00:00+05:30,36.7672004699707,16.813034057617188,17.970294952392578,49.31752395629883,18.780672073364258
2002-12-18 00:00:00+05:30,36.42296600341797,16.57293128967285,18.20427131652832,49.313743591308594,18.69542121887207
2002-12-19 00:00:00+05:30,39.50238800048828,16.527191162109375,18.220983505249023,49.331539154052734,18.459352493286133
2002-12-20 00:00:00+05:30,39.82802200317383,16.624380111694336,18.421537399291992,49.7818489074707,18.34787940979004
2002-12-23 00:00:00+05:30,38.413909912109375,16.558637619018555,18.363040924072266,49.62547302246094,18.669189453125
2002-12-24 00:00:00+05:30,39.995487213134766,16.667261123657227,18.25440788269043,50.57406997680664,18.656078338623047
2002-12-25 00:00:00+05:30,39.995487213134766,16.667261123657227,18.25440788269043,50.57406997680664,18.656078338623047
2002-12-26 00:00:00+05:30,41.130489349365234,17.178905487060547,18.21680450439453,51.21636962890625,18.413448333740234
2002-12-27 00:00:00+05:30,40.200172424316406,17.087438583374023,18.262765884399414,51.42561721801758,18.806900024414062
2002-12-30 00:00:00+05:30,42.535316467285156,17.007408142089844,17.899269104003906,51.14681625366211,18.76099395751953
2002-12-31 00:00:00+05:30,44.740234375,17.033132553100586,18.053855895996094,51.48440933227539,18.42656707763672
2003-01-01 00:00:00+05:30,45.465904235839844,17.024553298950195,18.016254425048828,51.762142181396484,18.413448333740234
2003-01-02 00:00:00+05:30,43.39125061035156,16.778732299804688,18.246049880981445,50.93595504760742,18.223281860351562
2003-01-03 00:00:00+05:30,43.92152786254883,16.461448669433594,18.00371742248535,51.77562713623047,17.93475341796875
2003-01-06 00:00:00+05:30,42.61905288696289,16.281373977661133,17.953582763671875,51.79720687866211,17.469167709350586
2003-01-07 00:00:00+05:30,42.125953674316406,16.295663833618164,18.187562942504883,51.276771545410156,17.397035598754883
2003-01-08 00:00:00+05:30,43.63312911987305,16.51862144470215,17.961938858032227,51.64997863769531,17.4560604095459
2003-01-09 00:00:00+05:30,44.06108474731445,16.94166374206543,17.87837791442871,51.755126953125,17.5740909576416
2003-01-10 00:00:00+05:30,41.36309051513672,16.981679916381836,17.957759857177734,47.97899627685547,18.210172653198242
2003-01-13 00:00:00+05:30,41.78174591064453,16.878780364990234,18.149951934814453,46.343841552734375,18.564268112182617
2003-01-14 00:00:00+05:30,42.33995819091797,16.835899353027344,18.220983505249023,47.973052978515625,18.433122634887695
2003-01-15 00:00:00+05:30,43.18656921386719,16.624380111694336,18.170846939086914,49.74356460571289,18.63640594482422
2003-01-16 00:00:00+05:30,43.80058288574219,16.661540985107422,18.308725357055664,49.72199249267578,18.918380737304688
2003-01-17 00:00:00+05:30,42.81440734863281,16.71299171447754,18.693117141723633,49.83308410644531,18.95772933959961
2003-01-20 00:00:00+05:30,41.446815490722656,16.57007598876953,18.709829330444336,48.85103225708008,18.84624481201172
2003-01-21 00:00:00+05:30,40.367610931396484,16.698701858520508,18.906208038330078,48.245941162109375,19.633146286010742
2003-01-22 00:00:00+05:30,40.54438400268555,16.924509048461914,20.067733764648438,48.51396179199219,19.66593360900879
2003-01-23 00:00:00+05:30,39.05583190917969,16.732999801635742,19.74601173400879,47.7584114074707,18.84624481201172
2003-01-24 00:00:00+05:30,37.66031265258789,16.158458709716797,19.84629249572754,47.288700103759766,19.390518188476562
2003-01-27 00:00:00+05:30,35.03675079345703,15.62680435180664,19.892250061035156,46.329280853271484,19.2069034576416
2003-01-28 00:00:00+05:30,37.483543395996094,15.929791450500488,19.3908748626709,46.46465301513672,19.50855255126953
2003-01-29 00:00:00+05:30,36.42296600341797,15.615372657775879,19.1694278717041,45.33267593383789,19.587242126464844
2003-01-30 00:00:00+05:30,36.98117446899414,15.343820571899414,18.964698791503906,45.94044494628906,19.66593360900879
2003-01-31 00:00:00+05:30,36.08802795410156,15.723989486694336,19.812864303588867,46.3816032409668,19.659374237060547
2003-02-03 00:00:00+05:30,38.841854095458984,16.084144592285156,19.908967971801758,47.56858825683594,19.351173400878906
2003-02-04 00:00:00+05:30,37.62310028076172,16.08700180053711,20.063556671142578,47.53893280029297,19.38395881652832
2003-02-05 00:00:00+05:30,36.92534255981445,16.15275001525879,20.063556671142578,47.49416732788086,18.931489944458008
2003-02-06 00:00:00+05:30,37.66961669921875,16.295663833618164,20.255756378173828,48.72970199584961,19.298709869384766
2003-02-07 00:00:00+05:30,37.30678939819336,16.049846649169922,20.623430252075195,48.40233612060547,18.839691162109375
2003-02-10 00:00:00+05:30,36.069435119628906,16.101295471191406,20.58582878112793,46.43714141845703,18.564268112182617
2003-02-11 00:00:00+05:30,35.743797302246094,16.147029876708984,20.523155212402344,45.76841735839844,18.839691162109375
2003-02-12 00:00:00+05:30,35.26934051513672,16.07556915283203,20.78220558166504,45.02203369140625,19.1151065826416
2003-02-13 00:00:00+05:30,35.26934051513672,16.07556915283203,20.78220558166504,45.02203369140625,19.1151065826416
2003-02-14 00:00:00+05:30,33.48307800292969,16.241357803344727,20.744600296020508,44.77180099487305,19.35773277282715
2003-02-17 00:00:00+05:30,35.613555908203125,16.68154525756836,20.744600296020508,45.9517707824707,19.27248191833496
2003-02-18 00:00:00+05:30,35.39957046508789,16.558637619018555,20.56911277770996,45.770023345947266,19.390518188476562
2003-02-19 00:00:00+05:30,35.41819381713867,16.598655700683594,21.037071228027344,45.70747375488281,19.66593360900879
2003-02-20 00:00:00+05:30,35.30656051635742,16.515764236450195,20.920080184936523,45.856319427490234,19.593799591064453
2003-02-21 00:00:00+05:30,34.692527770996094,16.858762741088867,20.907546997070312,45.56940460205078,19.63970184326172
2003-02-24 00:00:00+05:30,34.90650177001953,17.304676055908203,20.690282821655273,45.462093353271484,19.626585006713867
2003-02-25 00:00:00+05:30,34.08780288696289,16.89592933654785,20.514799118041992,44.482181549072266,19.52166748046875
2003-02-26 00:00:00+05:30,33.49238586425781,16.72728729248047,20.773849487304688,44.06531524658203,19.541336059570312
2003-02-27 00:00:00+05:30,34.004066467285156,16.887351989746094,20.752954483032227,44.27996826171875,19.66593360900879
2003-02-28 00:00:00+05:30,35.762428283691406,16.850191116333008,20.878297805786133,46.22195816040039,19.5806827545166
2003-03-03 00:00:00+05:30,35.371665954589844,16.910215377807617,20.293359756469727,45.547298431396484,19.63970184326172
2003-03-04 00:00:00+05:30,34.48783874511719,16.70441436767578,20.297534942626953,44.79338836669922,19.65281867980957
2003-03-05 00:00:00+05:30,34.627410888671875,16.51862144470215,20.15129852294922,45.074337005615234,19.200349807739258
2003-03-06 00:00:00+05:30,33.6877555847168,16.31281852722168,20.130407333374023,44.19852066040039,18.793785095214844
2003-03-07 00:00:00+05:30,32.74808120727539,16.06413459777832,19.88807487487793,43.38203430175781,18.498695373535156
2003-03-10 00:00:00+05:30,30.53388023376465,15.83260440826416,20.07191276550293,43.5540657043457,18.603618621826172
2003-03-11 00:00:00+05:30,31.26885986328125,16.301382064819336,19.9215030670166,44.511322021484375,18.66263771057129
2003-03-12 00:00:00+05:30,30.803668975830078,15.90978717803955,19.90060806274414,43.41437911987305,18.518373489379883
2003-03-13 00:00:00+05:30,31.2037410736084,15.889779090881348,19.99252700805664,43.84798049926758,18.13147735595703
2003-03-14 00:00:00+05:30,31.2037410736084,15.889779090881348,19.99252700805664,43.84798049926758,18.13147735595703
2003-03-17 00:00:00+05:30,31.110698699951172,15.981242179870605,20.009244918823242,43.5244026184082,17.705242156982422
2003-03-18 00:00:00+05:30,31.110698699951172,15.981242179870605,20.009244918823242,43.5244026184082,17.705242156982422
2003-03-19 00:00:00+05:30,31.04559326171875,16.295663833618164,20.12204933166504,45.173583984375,18.046232223510742
2003-03-20 00:00:00+05:30,31.79916000366211,16.770158767700195,20.46884536743164,47.03630447387695,18.269184112548828
2003-03-21 00:00:00+05:30,31.79916000366211,16.778732299804688,20.26410675048828,47.591773986816406,18.30853271484375
2003-03-24 00:00:00+05:30,30.95253562927246,16.16990089416504,19.71259307861328,47.21480941772461,17.954425811767578
2003-03-25 00:00:00+05:30,30.505983352661133,16.332828521728516,19.46190643310547,45.98844909667969,17.80360221862793
2003-03-26 00:00:00+05:30,30.36642074584961,16.264223098754883,19.871360778808594,45.945838928222656,17.724912643432617
2003-03-27 00:00:00+05:30,30.078014373779297,16.035552978515625,18.993947982788086,46.26889419555664,17.429821014404297
2003-03-28 00:00:00+05:30,29.901241302490234,16.318531036376953,19.741832733154297,46.068267822265625,17.613441467285156
2003-03-31 00:00:00+05:30,28.570850372314453,15.89834976196289,19.599782943725586,43.713687896728516,17.541301727294922
